,pl_name,pl_letter,hostname,ra,dec,glon,glat,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,cb_flag,pl_trandur,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,sy_icmag,dkin_flag,pl_imppar,pl_bmassj,pl_bmasse,pl_bmassprov,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,sy_snum,sy_pnum,sy_mnum,sy_pm,sy_pmra
4881,K2-268 e,e,K2-268,133.7094899,11.8482712,216.0731,32.70262,6.131243,,,801.0,,,5.44,0.0436,2457142.343959,0.121418,3.02214,327.783,14.775,13.848,12.158,11.72,11.639,16.3424,13.6166,15.037,13.7656,11.584,11.651,11.81,8.817,15.4095,13.5627,12.986,0,[Fe/H],,13.539,24.87,0,2.54,,0.119,1.33,0.0155,16.93,,0,0.42,0.00733,2.33,M-R relationship,5106.0,0.03,,,-0.471,4.58,,0.84,2.2994,0.78,0,0,1,0,0,0,0,0,0,0,1,5,0,8.1952795,-8.19438
4882,K2-331 c,c,K2-331,132.7376431,13.170269,214.18022,32.3837,22.996591,,,673.0,,,2.14,0.047,2458113.304754,-20.0571,4.70117,211.43,12.31,11.305,10.159,9.893,9.804,15.5371,11.1771,11.0635,13.6315,9.775,9.815,9.773,8.833,11.803,11.1945,10.7578,0,[Fe/H],,11.617,9.98,0,4.43,,0.243,2.72,0.0235,37.87,,0,0.37,0.0247,7.85,M-R relationship,5994.0,0.08,,,0.059,4.43,,1.1,1.2267,1.06,0,0,1,0,0,0,0,0,0,0,1,2,0,20.9050377,-5.8935
4883,KMT-2018-BLG-1025L b,b,KMT-2018-BLG-1025L,269.8664167,-27.8780611,2.46055,-2.08247,,1.305,,,,,2.6,,,,,6705.0,,,,,,,,,,,,,,,,,0,,,,,0,,,0.208,2.34,,,,0,,0.01906,6.059,Mass,,,,,,,,0.22,,,0,0,0,0,0,0,1,0,0,0,1,1,0,,
4884,K2-268 f,f,K2-268,133.7094899,11.8482712,216.0731,32.70262,26.27057,,,492.0,,,2.77,0.1025,2457142.191739,0.121418,3.02214,327.783,14.775,13.848,12.158,11.72,11.639,16.3424,13.6166,15.037,13.7656,11.584,11.651,11.81,8.817,15.4095,13.5627,12.986,0,[Fe/H],,13.539,24.87,0,4.62,,0.199,2.23,0.0259,41.41,,0,0.39,0.0176,5.6,M-R relationship,5106.0,0.03,,,-0.471,4.58,,0.84,2.2994,0.78,0,0,1,0,0,0,0,0,0,0,1,5,0,8.1952795,-8.19438
4885,K2-335 b,b,K2-335,129.3896679,16.5220648,209.07458,30.71655,12.283211,,,949.0,,,2.81,0.0314,2457148.209626,-8.51463,1.7642,557.993,13.089,12.556,11.586,11.337,11.281,14.8097,12.58,12.4892,13.1784,11.261,11.293,11.401,7.952,12.9148,12.4741,12.1033,0,[Fe/H],,12.486,,0,4.31,,0.197,2.21,0.0151,20.3,,0,0.4,0.0174,5.52,M-R relationship,6222.0,0.1,,,0.395,4.28,,1.23,0.72338,1.33,0,0,1,0,0,0,0,0,0,0,1,1,0,11.1451596,-7.19136
4886,K2-336 b,b,K2-336,133.8382032,16.7940663,210.66771,34.7715,21.194733,,,569.0,,,5.99,0.0263,2457146.585567,-26.8709,4.15077,239.289,13.433,12.803,11.291,10.911,10.796,15.6273,12.5517,12.3834,14.5894,10.759,10.811,10.774,8.946,13.3251,12.5114,12.004,0,[Fe/H],,12.529,,0,4.65,,0.109,1.22,0.014,32.37,,0,0.41,0.00624,1.98,M-R relationship,5424.0,-0.17,,,-0.345,4.56,,0.86,2.52537,0.8,0,0,1,0,0,0,0,0,0,0,1,1,0,41.5810549,31.7323
4887,Kepler-1834 b,b,Kepler-1834,294.6646789,39.7838461,73.37626,8.73475,4.60301018,0.0496,0.0,848.0,,122.02,4.83,0.03025,2454966.22313,4.72378,1.97034,500.395,15.794,15.18,13.31,12.836,12.722,,14.841,14.564,14.376,12.664,12.765,12.282,8.874,15.695,14.9047,14.2644,0,[Fe/H],,14.903,,0,2.6848,,0.13,1.459,0.01535,13.28,,0,0.89,0.00858,2.73,M-R relationship,4821.0,0.16,,,-0.577,4.53,12.2,0.77,2.09049,0.79,0,0,1,0,0,0,0,0,0,0,1,1,0,7.1740785,-5.39938
4888,Kepler-1826 b,b,Kepler-1826,292.7700072,48.8998469,81.05265,14.0588,1.61536002,0.0213,0.0,806.0,,99.32,4.76,0.04996,2454965.7846,48.4072,2.9392,336.952,18.004,16.83,13.491,12.84,12.674,,15.719,15.05,14.713,12.568,12.577,12.587,9.349,17.067,15.6654,14.7093,0,[Fe/H],,15.655,,0,1.1435,,0.132,1.475,0.02577,4.75,,0,0.931,0.00874,2.78,M-R relationship,3821.0,-0.28,,,-1.122,4.75,13.8,0.49,0.77472,0.49,0,0,1,0,0,0,0,0,0,0,1,1,0,49.9203455,12.1977
4889,Kepler-1830 b,b,Kepler-1830,295.1390408,40.9790527,74.61491,8.98213,56.49330139,0.3259,0.0,681.0,,18.62,1.65,0.03883,2454976.99238,-7.11233,0.917615,1056.88,14.252,13.605,12.534,12.309,12.264,,13.477,13.383,13.344,12.21,12.261,11.894,8.829001,13.853,13.4841,13.0912,0,[Fe/H],,13.524,,0,8.473,,0.297,3.33,0.01801,31.8,,0,0.8,0.0348,11.1,M-R relationship,6160.0,0.24,,,0.631,3.98,0.32,1.44,0.28729,2.05,0,0,1,0,0,0,0,0,0,0,1,1,0,7.1491182,-0.724329
4890,Kepler-1840 b,b,Kepler-1840,298.5948803,41.4359643,76.30269,6.93915,131.1900024,0.4644,0.0,284.0,,1.54,2.08,0.09159,2455005.3923,4.89069,1.92049,513.107,16.417,15.192,13.477,12.943,12.731,,14.976,14.684,14.469,12.556,12.639,12.753,9.21,15.898,15.0578,14.3957,0,[Fe/H],,15.048,,0,7.548,,0.248,2.778,0.02673,148.7,,0,0.069,0.0256,8.13,M-R relationship,4898.0,0.14,,,-0.587,4.52,14.0,0.77,3.61271,0.8,0,0,1,0,0,0,0,0,0,0,1,1,0,11.9468267,10.8999
4891,K2-349 b,b,K2-349,199.0996546,-14.4447454,311.98055,47.98798,9.032178,,,518.0,,,5.19,0.1028,2457219.127431,-27.3578,2.17642,453.567,15.296,14.585,12.743,12.307,12.204,,,,,12.188,12.227,12.065,8.878,,14.1826,13.6069,0,[Fe/H],,14.166,,0,3.25,,0.123,1.38,0.0255,19.99,,0,0.4,0.0078,2.48,M-R relationship,4385.0,-0.66,,,-0.366,4.78,,0.54,2.61232,0.49,0,0,1,0,0,0,0,0,0,0,1,1,0,30.6424703,-13.8026
4892,K2-350 c,c,K2-350,204.0355092,-14.0092516,319.0805,47.45593,19.991944,,,687.0,,,2.12,0.0748,2457228.164968,-5.80261,2.01484,489.368,14.148,13.449,12.191,11.867,11.776,,,,,11.746,11.76,12.116,9.169,,13.3115,12.8469,0,[Fe/H],,13.267,8.22,0,4.94,,0.244,2.74,0.0239,28.71,,0,0.45,0.025,7.95,M-R relationship,5789.0,-0.02,,,-0.012,4.39,,0.98,1.57032,1.04,0,0,1,0,0,0,0,0,0,0,1,2,0,19.6445439,-18.768
4893,K2-352 c,c,K2-352,140.4451478,18.469628,211.54865,41.24964,8.234885,,,885.0,,,3.38,0.0401,2458098.716929,20.2361,5.65212,176.051,11.953,11.125,10.044,9.759,9.691,15.077,11.1519,11.0194,11.3075,9.659,9.703,9.72,8.916,11.6343,11.1147,10.6699,0,[Fe/H],,11.116,17.59,0,3.59,,0.171,1.92,0.0185,16.35,,0,0.41,0.0137,4.35,M-R relationship,5791.0,-0.05,,,-0.063,4.47,,0.98,1.77826,0.95,0,0,1,0,0,0,0,0,0,0,1,3,0,21.492825,-7.24167
4894,K2-185 c,c,K2-185,130.2596625,14.6902225,211.41719,30.78517,52.713494,,,477.0,,,2.54,0.0757,2457159.157391,-24.1022,3.69811,268.357,12.878,12.235,11.066,10.749,10.68,15.0393,12.1465,12.0216,13.3747,10.628,10.667,10.667,8.29,12.6014,12.0636,11.6325,0,[Fe/H],,12.414,17.35,0,4.64,,0.213,2.39,0.0232,62.62,,0,0.73,0.0198,6.3,M-R relationship,5788.0,-0.1,-7.04,,-0.09,4.48,,0.96,2.1067,0.94,0,0,1,0,0,0,0,0,0,0,1,2,0,24.1994031,2.16681
4895,K2-350 b,b,K2-350,204.0355092,-14.0092516,319.0805,47.45593,4.163873,,,1158.0,,,4.5,,2457219.277628,-5.80261,2.01484,489.368,14.148,13.449,12.191,11.867,11.776,,,,,11.746,11.76,12.116,9.169,,13.3115,12.8469,0,[Fe/H],,13.267,8.22,0,2.75,,0.137,1.54,0.0135,10.68,,0,0.41,0.0094,2.99,M-R relationship,5789.0,-0.02,,,-0.012,4.39,,0.98,1.57032,1.04,0,0,1,0,0,0,0,0,0,0,1,2,0,19.6445439,-18.768
4896,K2-352 d,d,K2-352,140.4451478,18.469628,211.54865,41.24964,14.871387,,,727.0,,,2.77,0.19,2458103.622842,20.2361,5.65212,176.051,11.953,11.125,10.044,9.759,9.691,15.077,11.1519,11.0194,11.3075,9.659,9.703,9.72,8.916,11.6343,11.1147,10.6699,0,[Fe/H],,11.116,17.59,0,4.14,,0.199,2.23,0.0214,25.94,,0,0.39,0.0176,5.6,M-R relationship,5791.0,-0.05,,,-0.063,4.47,,0.98,1.77826,0.95,0,0,1,0,0,0,0,0,0,0,1,3,0,21.492825,-7.24167
4897,K2-352 b,b,K2-352,140.4451478,18.469628,211.54865,41.24964,3.665912,,,1160.0,,,5.24,,2458098.635282,20.2361,5.65212,176.051,11.953,11.125,10.044,9.759,9.691,15.077,11.1519,11.0194,11.3075,9.659,9.703,9.72,8.916,11.6343,11.1147,10.6699,0,[Fe/H],,11.116,17.59,0,1.63,,0.122,1.37,0.0132,15.66,,0,0.42,0.00771,2.45,M-R relationship,5791.0,-0.05,,,-0.063,4.47,,0.98,1.77826,0.95,0,0,1,0,0,0,0,0,0,0,1,3,0,21.492825,-7.24167
4898,K2-351 b,b,K2-351,206.6522408,-11.8049588,323.69493,48.82989,7.806164,,,934.0,,,2.34,0.0681,2457223.495191,1.11706,1.41109,694.734,14.843,14.195,12.869,12.535,12.497,,,,,12.409,12.453,12.11,8.701,,13.9854,13.5118,0,[Fe/H],,14.01,25.23,0,2.78,,0.227,2.54,0.0221,20.2,,0,0.39,0.022,6.99,M-R relationship,5769.0,0.08,,,0.024,4.4,,1.02,1.2919,1.05,0,0,1,0,0,0,0,0,0,0,1,1,0,16.7482938,-16.711
4899,K2-343 b,b,K2-343,134.2021746,21.5026882,205.36595,36.71614,2.787174,,,653.0,,,4.11,0.147,2457141.32497,3.41162,5.98933,166.169,18.001,16.01,12.692,12.07,11.855,19.4795,15.3926,14.4654,13.9728,11.727,11.658,11.474,8.493,16.8313,15.1312,14.0431,0,[Fe/H],,14.874,,0,1.46,,0.147,1.65,0.0329,13.47,,0,0.48,0.0106,3.36,M-R relationship,3804.0,-0.1,,,-1.439,4.8,,0.49,6.02835,0.46,0,0,1,0,0,0,0,0,0,0,1,2,0,11.4245832,-10.9033
4900,K2-337 b,b,K2-337,127.761137,16.9004702,207.9912,29.41388,16.273563,,,850.0,,,2.25,0.0418,2457145.963531,-23.979,2.34416,421.636,12.941,12.385,11.186,10.895,10.804,15.2253,12.3018,12.1947,12.7298,10.787,10.816,10.771,8.563,12.7219,12.2299,11.8104,0,[Fe/H],,12.253,,0,7.64,,0.234,2.62,0.018,15.39,,0,0.38,0.0232,7.37,M-R relationship,5869.0,-0.27,,,0.25,4.17,,0.94,0.76365,1.32,0,0,1,0,0,0,0,0,0,0,1,1,0,24.9723271,-6.97314
4901,K2-339 b,b,K2-339,130.082542,18.6929046,206.9914,32.12682,19.507428,,,508.0,,,3.38,0.1237,2457153.004667,-2.6087,2.74664,360.36,15.584,14.487,12.796,12.295,12.173,17.3176,14.354,14.31,13.8694,12.114,12.156,12.083,8.848,15.2099,14.3436,13.7069,0,[Fe/H],,14.313,11.13,0,3.4,,0.171,1.92,0.0244,40.71,,0,0.44,0.0137,4.35,M-R relationship,4857.0,-0.11,,,-0.652,4.59,,0.74,2.8487,0.72,0,0,1,0,0,0,0,0,0,0,1,1,0,3.3156414,-2.0465
4902,K2-340 b,b,K2-340,127.9373409,19.0745863,205.72851,30.36616,29.740451,,,606.0,,,1.62,0.0888,2457143.815863,-19.0596,1.326,738.136,15.03,14.428,12.927,12.491,12.435,,,,,12.371,12.396,12.075,8.624,,14.1327,13.6324,0,[Fe/H],,14.101,,0,5.29,,0.3,3.36,0.0268,40.8,,0,0.39,0.0354,11.2,M-R relationship,5532.0,0.08,,,-0.002,4.3,,0.93,0.98178,1.13,0,0,1,0,0,0,0,0,0,0,1,1,0,19.1974116,-2.29614
4903,K2-342 b,b,K2-342,133.1218996,21.2386816,205.27646,35.67859,11.561052,,,861.0,,,3.14,0.0255,2458099.10726,-76.0842,4.77093,208.357,11.754,11.338,10.084,9.81,9.71,14.4696,11.1009,10.9606,13.1543,9.498,9.525,9.613,8.318,11.5699,11.0702,10.6535,0,[Fe/H],,11.018,,0,3.73,,0.181,2.03,0.0155,21.96,,0,0.42,0.015,4.78,M-R relationship,5920.0,-0.06,,,0.093,4.36,,1.01,1.24102,1.09,1,0,1,0,0,0,0,0,0,0,1,1,0,86.9020459,41.99
4904,HD 39194 d,d,HD 39194,86.129071,-70.1382377,280.60948,-31.0579,33.91,0.185,0.333,,,,3.59,,,1238.78,37.8311,26.4131,8.842,8.09,6.598,6.212,6.094,,,,,,,,,,7.85201,7.3472,0,[Fe/H],K0 V,,,0,,1.04,0.163,1.83,,,7.235,0,,0.01259,4.0,Msini,5205.0,-0.61,13.7,2.0,-0.409,4.53,10.0,0.67,2.57709,0.78,0,0,0,1,0,0,0,0,0,0,1,3,0,1276.8394966,-309.424
4905,HD 25723 b,b,HD 25723,61.0947182,-12.7922241,205.17175,-42.76917,457.01,1.49,0.04,,,,1.86,,,16.7878,8.68254,114.816,6.69,5.60075,3.686,3.121,3.044,,,,,,3.002,3.146,3.097,,5.31947,4.7065,0,[Fe/H],K1 III,,190.21,0,,40.03,1.18,13.3,,,,0,,2.5,794.57102,Msini,4766.0,-0.03,,3.66,1.944,2.5,0.95,2.12,,13.76,0,0,0,1,0,0,0,0,0,0,1,1,0,23.0586418,15.8073
4906,CD Cet b,b,CD Cet,48.3530155,4.7751881,175.42689,-43.1678,2.2907,0.0185,,464.0,,8.6,3.6,,,86.0172,116.154,8.60715,,13.95,8.775,8.208,7.833,17.4608,13.9494,14.1848,13.2956,,,,,15.0603,12.1232,10.6701,0,[Fe/H],M5.0 V,,126.2,0,,6.51,0.162,1.82,,,,0,,0.01243,3.95,Msini,3130.0,0.13,,2.0,-2.533,4.93,3.0,0.16,30.35878,0.17,0,0,0,1,0,0,0,0,0,0,1,1,0,1743.982574,1741.86
4907,OGLE-2018-BLG-1185L b,b,OGLE-2018-BLG-1185L,269.79275,-27.8350833,2.46545,-2.00459,,1.54,,,,,2.04,,,,,7400.0,,29.3,,21.2,20.8,,,,,,,,,,,,0,,,,,0,,,0.253,2.83,,,24.6,0,,0.02643,8.4,Mass,,,,,,,,0.37,,,0,0,0,0,0,0,1,0,0,0,1,1,0,,
4908,TCP J05074264+2447555 b,b,TCP J05074264+2447555,76.928,24.7989611,178.75648,-9.32552,,0.94,,,,,1.05,,,-7.32983,1.45132,505.0,14.991,14.243,12.246,11.845,11.68,16.3198,13.9207,16.3889,13.4781,11.615,11.617,11.364,8.72,14.8104,13.8327,13.2128,0,,,,,0,,,0.421,4.72,,,,0,,0.06293,20.0,Mass,5805.0,,,,0.317,4.15,,0.59,0.50685,1.42,0,0,0,0,0,0,1,0,0,0,1,1,0,7.3334058,-0.228983
4909,EPIC 206024342 d,d,EPIC 206024342,331.2771441,-14.1218019,42.94366,-49.1871,14.647531,,,,,,2.27,0.0872,2456985.47506,-30.5334,2.67518,369.888,13.798,13.096,11.846,11.533,11.487,,,,,11.435,11.495,11.597,8.202,,12.9682,12.516,0,[Fe/H],,13.046,,0,4.008,,0.232,2.6,0.0217,29.0,,0,0.94,0.0229,7.27,M-R relationship,5724.0,-0.22,,,-0.17,4.5,,0.93,2.3828,1.1,0,0,1,0,0,0,0,0,0,0,1,3,0,35.632147,-18.3674
4910,17 Sco b,b,17 Sco,243.4620874,-11.8377905,1.30262,27.34301,578.38,1.45,0.06,,,,3.51,,,-9.06176,7.9805,124.953,6.615,5.22606,2.943,2.266,2.094,,,,,0.122,0.752,2.058,1.931,,4.75429,3.97655,0,[Fe/H],K3 III,,329.49,0,,92.4,1.15,12.9,,,,0,,4.32,1373.01872,Msini,4157.0,-0.01,,3.98,2.254,1.7,5.13,1.22,,25.92,0,0,0,1,0,0,0,0,0,0,1,1,0,10.6681995,-5.62983
4911,HD 39194 c,c,HD 39194,86.129071,-70.1382377,280.60948,-31.0579,14.03,0.103,0.154,,,,2.54,,,1238.78,37.8311,26.4131,8.842,8.09,6.598,6.212,6.094,,,,,,,,,,7.85201,7.3472,0,[Fe/H],K0 V,,,0,,2.19,0.213,2.39,,,7.235,0,,0.01982,6.3,Msini,5205.0,-0.61,13.7,2.0,-0.409,4.53,10.0,0.67,2.57709,0.78,0,0,0,1,0,0,0,0,0,0,1,3,0,1276.8394966,-309.424
4912,EPIC 228836835 b,b,EPIC 228836835,189.5748998,-5.2446247,296.84098,57.47166,0.728113,,,932.0,,,5.66,0.068,2457585.45061,10.6569,6.63375,150.124,,16.77,12.831,12.225,12.02,,,,,11.877,11.746,11.412,8.871,,15.4185,14.2591,0,[Fe/H],,14.925,,0,0.7992,,0.098,1.1,0.0299,6.4,,0,0.49,0.0043,1.37,M-R relationship,3782.0,-0.18,,,-1.612,5.0,,0.42,7.73989,0.32,0,0,1,0,0,0,0,0,0,0,1,1,0,108.7583778,-108.235
4913,Kepler-1852 b,b,Kepler-1852,288.0297157,40.3441934,71.60197,13.53661,7.97094011,0.0762,0.0,760.0,,79.1,3.46,0.05266,2454967.0507,3.55169,1.26611,772.481,16.796,15.726,14.013,13.551,13.427,,15.353,15.122,14.978,13.418,13.452,12.781,9.384,16.15,15.4354,14.828,0,[Fe/H],,15.43,,0,1.2893,,0.168,1.886,0.02085,22.2,,0,0.3108,0.0133,4.22,M-R relationship,5237.0,0.24,,,-0.432,4.57,8.6,0.93,3.25918,0.83,0,0,1,0,0,0,0,0,0,0,1,1,0,3.6161069,-0.679505
4914,Kepler-385 b,b,Kepler-385,294.3385109,50.3365178,82.84035,13.76677,10.043686,0.097,0.0,951.0,,143.92,3.46,0.04379,2455186.62503,-5.37766,0.669369,1432.61,15.362,15.76,14.156,13.851,13.819,,15.145,15.041,14.952,13.723,13.838,13.325,9.552,15.611,15.192,14.7468,0,[Fe/H],,15.212,,0,4.597,,0.244,2.73,0.0201,5.3,,0,0.84,0.04,12.8,Mass,6326.0,0.04,,,0.144,4.41,3.31,1.12,0.02962,1.13,0,0,1,0,0,0,0,0,0,0,1,3,0,5.9892617,2.63667
4915,Kepler-1947 b,b,Kepler-1947,296.1040313,42.3425818,76.17636,8.99929,6.9636302,0.0711,0.0,1298.0,,669.78,5.38,0.00681,2454966.01421,-3.71305,2.1046,468.771,13.529,12.973,11.853,11.552,11.504,,13.071,12.96,,11.452,11.49,11.658,8.977,13.523,12.877,12.4445,0,[Fe/H],,13.128,,0,3.176,,0.09,1.01,0.00783,16.73,,0,0.0504,0.00317,1.01,M-R relationship,6040.0,-0.44,,,0.111,3.98,,0.98,1.82834,1.69,0,0,1,0,0,0,0,0,0,0,1,1,0,4.6510521,-2.80099
4916,Kepler-1933 b,b,Kepler-1933,283.995085,39.9170121,69.94017,16.20448,4.94329023,0.0561,0.0,1058.0,,296.74,5.89,0.01262,2454968.57568,-1.44481,3.01994,328.007,13.563,12.81,11.485,11.162,11.106,,12.674,12.483,12.412,10.994,11.031,10.837,8.849,13.197,12.6781,12.2136,0,[Fe/H],,12.697,,0,2.9334,,0.105,1.18,0.01068,14.09,,0,0.004,0.00553,1.76,M-R relationship,5661.0,0.1,,,-0.116,4.42,,0.96,0.11518,1.01,0,0,1,0,0,0,0,0,0,0,1,1,0,2.5073041,-2.04917
4917,K2-168 b,b,K2-168,333.1100738,-16.3418863,40.91076,-51.71337,15.8523,,,766.35,,,3.52,0.0532,2456975.03774,-29.673,4.07235,243.935,12.973,12.365,10.957,10.589,10.549,,,,,10.512,10.551,10.422,8.716,,12.0976,11.6244,0,[Fe/H],,12.105,,0,3.792,,0.166,1.86,0.01812,25.42,,0,0.32,0.013,4.12,M-R relationship,5502.7,-0.13,-10.09,,-0.176,4.46,,0.88,1.2704,0.83,0,0,1,0,0,0,0,0,0,0,1,2,0,47.271108,36.7977
4918,HD 96700 d,d,HD 96700,166.9742616,-30.1751383,277.73064,27.58074,103.5,0.424,0.27,,,,1.48,,,-132.436,39.3239,25.4111,7.113,6.51,5.396,5.114,4.995,,,,,,,,,,6.35547,5.9398,0,[Fe/H],G0 V,,,0,,1.94,0.322,3.61,,,5.86,0,,0.03996,12.7,Msini,5845.0,-0.18,12.6,1.6,0.14,4.39,8.6,0.89,1.00305,1.16,0,0,0,1,0,0,0,0,0,0,1,3,0,522.5063935,-505.444
4919,EPIC 206024342 c,c,EPIC 206024342,331.2771441,-14.1218019,42.94366,-49.1871,0.911724,,,,,,5.09,0.0179,2457016.52991,-30.5334,2.67518,369.888,13.798,13.096,11.846,11.533,11.487,,,,,11.435,11.495,11.597,8.202,,12.9682,12.516,0,[Fe/H],,13.046,,0,1.416,,0.125,1.4,0.0117,4.7,,0,0.96,0.008,2.54,M-R relationship,5724.0,-0.22,,,-0.17,4.5,,0.93,2.3828,1.1,0,0,1,0,0,0,0,0,0,0,1,3,0,35.632147,-18.3674
4920,OGLE-2007-BLG-349L AB c,c,OGLE-2007-BLG-349L A,271.351807,-26.4219437,4.3802,-2.51597,2557.0,2.59,,,,,0.359,,,,,2760.0,,24.73,,18.57,,,,,,,,,,,,,0,,M,,,1,,,0.952,10.7,,,21.39,0,,0.25171,80.0,Mass,,,,,,,,0.41,,,0,0,0,0,0,0,1,0,0,0,2,1,0,,
4921,iot Dra b,b,iot Dra,231.2323227,58.9661403,93.97119,48.62777,510.8544,1.453,0.701,,,,10.8,,,16.2,31.92,31.32832,4.467,3.29668,1.293,0.724,0.671,,,,,-1.54,-0.467,0.74,0.624,,2.96828,2.2711,0,[Fe/H],K2 III,,,0,,307.6,1.1,12.4,,,,0,,11.82,3756.73177,Msini,4504.0,0.03,-12.31,,1.722,2.48,2.65,1.54,,11.79,0,0,0,1,0,0,0,0,0,0,1,2,0,18.1121506,-8.1
4922,HD 189567 c,c,HD 189567,301.3959616,-67.3237992,328.46185,-31.99284,33.688,0.197,0.16,,,,2.35,,,-674.028,55.8197,17.9055,6.707,6.074,5.108,4.724,4.511,,,,,,,,,,5.9098,5.4781,0,[Fe/H],G3 V,,,0,,1.6,0.227,2.54,,,5.36,0,,0.02202,7.0,Msini,5726.0,-0.24,-10.8,1.2,0.324,4.41,11.0,0.83,1.3001,1.04,0,0,0,1,0,0,0,0,0,0,1,2,0,1081.1677042,845.346
4923,HD 93385 b,b,HD 93385,161.5627065,-41.464604,279.10045,15.54215,7.3426,0.0756,0.295,,,,3.47,,,-54.7274,23.0405,43.3475,8.086,7.49,6.405,6.135,6.065,,,,,5.993,5.953,6.082,6.033,,7.33769,6.9359,0,[Fe/H],G2/G3 V,,,0,,1.36,0.168,1.88,,,,0,,0.01321,4.2,Msini,5977.0,0.02,,,0.207,4.42,3.3,1.04,0.93236,1.18,0,0,0,1,0,0,0,0,0,0,1,3,0,72.9251512,-48.1974
4924,Kepler-1909 b,b,Kepler-1909,290.889409,42.4596251,74.49731,12.48017,2.39160991,0.0306,0.0,1031.0,,266.01,5.61,0.01892,2454966.07853,-6.19247,1.28138,763.662,16.994,15.933,14.223,13.649,13.558,,15.706,15.399,15.226,13.509,13.532,11.997,9.218,16.53,15.7907,15.1708,0,[Fe/H],,15.738,,0,1.916,,0.097,1.092,0.01243,9.669,,0,0.0366,0.00419,1.33,M-R relationship,4935.0,-0.42,,,-0.576,4.59,13.9,0.66,2.65201,0.69,0,0,1,0,0,0,0,0,0,0,1,1,0,11.0232962,9.11956
4925,Kepler-1939 b,b,Kepler-1939,285.6899312,40.9946659,71.48672,15.42338,2.7906599,0.0334,0.0,816.0,,104.74,5.84,0.02239,2454966.15339,30.5505,5.23884,189.833,15.199,13.622,11.614,10.958,10.841,,13.374,12.965,12.733,10.753,10.805,10.69,9.148,14.531,13.3976,12.6441,0,[Fe/H],,13.435,,0,0.662,,0.104,1.165,0.0136,32.62,,0,0.0437,0.00528,1.68,M-R relationship,4353.0,-0.18,,,-0.808,4.68,,0.65,19.1089,0.6,0,0,1,0,0,0,0,0,0,0,1,1,0,32.5925741,-11.3553
4926,Kepler-1719 b,b,Kepler-1719,284.7068546,38.9367566,69.21634,15.3225,6.14955998,0.0674,0.0,1287.0,,649.26,1.32,0.03337,2455002.55182,-17.8793,1.07562,905.406,14.562,13.478,12.167,11.858,11.776,15.6999,13.4747,13.4041,13.4596,11.706,11.752,11.77,8.989,14.9812,13.3258,12.836,0,[Fe/H],,13.644,,0,5.5694,,0.352,3.95,0.01746,8.02,,0,0.388,0.0465,14.8,M-R relationship,5687.0,0.04,,,0.526,3.97,7.7,1.08,0.25822,1.78,0,0,1,0,0,0,0,0,0,0,1,1,0,18.9179764,-6.18227
4927,Kepler-1932 b,b,Kepler-1932,285.3314903,41.0638435,71.44489,15.69956,0.52417702,0.0123,0.0,1891.0,,3049.23,4.6,0.0236,2454964.6014,-13.2464,1.37261,713.733,16.244,15.286,13.685,13.257,13.149,,14.96,14.751,14.632,13.072,13.139,12.46,8.952,15.715,15.0331,14.4589,0,[Fe/H],,15.04,,0,0.7648,,0.135,1.515,0.01423,5.08,,0,0.318,0.00914,2.91,M-R relationship,5278.0,0.14,,,-0.352,4.58,,0.91,9.04642,0.82,0,0,1,0,0,0,0,0,0,0,1,1,0,16.0074905,-8.98736
4928,HD 93385 c,c,HD 93385,161.5627065,-41.464604,279.10045,15.54215,13.18,0.112,0.2,,,,2.33,,,-54.7274,23.0405,43.3475,8.086,7.49,6.405,6.135,6.065,,,,,5.993,5.953,6.082,6.033,,7.33769,6.9359,0,[Fe/H],G2/G3 V,,,0,,1.87,0.229,2.56,,,,0,,0.02234,7.1,Msini,5977.0,0.02,,,0.207,4.42,3.3,1.04,0.93236,1.18,0,0,0,1,0,0,0,0,0,0,1,3,0,72.9251512,-48.1974
4929,EPIC 220492298 b,b,EPIC 220492298,16.7615005,6.588798,129.88845,-56.07199,0.762406,,,,,,5.31,,2457431.67734,-6.84441,1.57248,624.512,14.819,13.991,12.61,12.26,12.168,16.314,13.8038,13.719,13.6928,12.13,12.201,12.001,8.927,14.8641,13.7756,13.2689,0,[Fe/H],,13.786,,0,,,0.088,0.99,0.01,3.2,,0,,0.00295,0.937,M-R relationship,5620.0,0.28,,,-0.009,4.5,,0.95,0.97092,0.89,0,0,1,0,0,0,0,0,0,0,1,1,0,16.0543809,14.5223
